מעודכן לתאריך 29.08.2026
עיר;רחוב;מספר בית;קוד עיר;קוד רחוב;מיקוד
אבו קרינאת;שכ 1;1001א;1342;0;
אבו קרינאת;שכ 1;1043א;1342;0;
אבו קרינאת;שכ 1;1143א;1342;0;
אבו קרינאת;שכ 1;1147א;1342;0;
אבו קרינאת;שכ 1;1156א;1342;0;
אבו קרינאת;שכ 1;1171א;1342;0;
אבו קרינאת;שכ 1;1172א;1342;0;
אבו קרינאת;שכ 1;1173א;1342;0;
אבו קרינאת;שכ 1;1175ב;1342;0;
אבו קרינאת;שכ 1;1181א;1342;0;
אבו קרינאת;שכ 1;1188א;1342;0;
אבו קרינאת;שכ 1;1196א;1342;0;
אבו קרינאת;שכ 1;1197ב;1342;0;
אבו קרינאת;שכ 1;1210א;1342;0;
אבו קרינאת;שכ 1;1217א;1342;0;
אבו קרינאת;שכ 1;1220א;1342;0;
אבו קרינאת;שכ 1;1225א;1342;0;
אבו קרינאת;שכ 1;1238א;1342;0;
אבו קרינאת;שכ 1;1254ב;1342;0;
אבו קרינאת;שכ 1;1418א;1342;0;
אבו קרינאת;שכ 1;1419א;1342;0;
אבו קרינאת;שכ 1;1420ב;1342;0;
אבו קרינאת;שכ 1;1421ב;1342;0;
אבו קרינאת;שכ 1;1425ב;1342;0;
אבו קרינאת;שכ 1;1452א;1342;0;
אבו קרינאת;שכ 1;1453א;1342;0;
אבו קרינאת;שכ 1;1454א;1342;0;
אבו קרינאת;שכ 1;1455א;1342;0;
אבו קרינאת;שכ 1;1457א;1342;0;
אבו קרינאת;שכ 1;1458א;1342;0;
אבו קרינאת;שכ 1;1603;1342;0;
אבו קרינאת;שכ 2;2452;1342;0;
אבו קרינאת;שכ 2;2453;1342;0;8491701
אבו קרינאת;שכ 2;2454;1342;0;8491701
אבו קרינאת;שכ 2;2455;1342;0;8491701
אבו קרינאת;שכ 2;2456;1342;0;8491701
אבו תלול;10/925 R;;0;;8491401
אבו תלול;13/925 R;;0;;8491401
אבו תלול;2/928R;;0;;8491401
אבו תלול;אבו תלול;20;0;;8491401
אבו תלול;מרכז השירותים;26/4;0;2196;8491401
אבו תלול;עמוד 11/925R;;0;;8491401
אבטין;1;;652;;3659200
אבטין;112*A;;652;;3659200
אבטין;118;;652;;3659200
אבטין;13/433W;;652;;3659200
אבטין;132;;652;;3659200
אבטין;133;;652;;3659200
אבטין;151;;652;;3659200
אבטין;15127;;652;;3659200
אבטין;152;;652;;3659200
אבטין;155;;652;;3659200
אבטין;161;;652;;3659200
אבטין;165;;652;;3659200
אבטין;167;;652;;3659200
אבטין;182;;652;;3659200
אבטין;191;;652;;3659200
אבטין;2/433W;;652;;3659200
אבטין;20;;652;;3659200
אבטין;22;;652;;3659200
אבטין;23;;652;;3659200
אבטין;31;;652;;3659200
אבטין;36/433;;652;;3659200
אבטין;37/133;;652;;3659200
אבטין;395/129S;;652;;3659200
אבטין;4;;652;;3659200
אבטין;42;;652;;3659200
אבטין;425w;;652;;3659200
אבטין;45;;652;;3659200
אבטין;46;;652;;3659200
אבטין;5;;652;;3659200
אבטין;5/433W;;652;;3659200
אבטין;500;;652;;3659200
אבטין;55/433;;652;;3659200
אבטין;62;;652;;3659200
אבטין;63;;652;;3659200
אבטין;65;;652;;3659200
אבטין;72;;652;;3659200
אבטין;74;;652;;3659200
אבטין;75;;652;;3659200
אבטין;77;;652;;3659200
אבטין;79;;652;;3659200
אבטין;8;;652;;3659200
אבטין;80;;652;;3659200
אבטין;81;;652;;3659200
אבטין;82/433 W;;652;;3659200
אבטין;84;;652;;3659200
אבטין;87;;652;;3659200
אבטין;88;;652;;3659200
אבטין;89;;652;;3659200
אבטין;90;;652;;3659200
אבטין;91;;652;;3659200
אבטין;92;;652;;3659200
אבטין;93;;652;;3659200
אבטין;96;;652;;3659200
אבטין;KH116;;652;;3659200
אבטין;W 10/433;;652;;3659200
אבטין;W 34/433;;652;;3659200
אבטין;W 36/433;;652;;3659200
אבטין;W 38/433;;652;;3659200
אבטין;א.ח 21;;652;;3659200
אבטין;א.ח 5;;652;;3659200
אבטין;איבטין;117;652;9000;3659200
אבטין;איבטין;118;652;9000;3659200
אבטין;איבטין;3;652;9000;3659200
אבטין;איבטין 96;;652;;3659200
אבטין;מרכזיה צמוד לתל רגב tr;;652;;3659200
אבטין;ק56/433;;652;;3659200
אבטליון;16;;1275;;2017600
אבטליון;20;;1275;;2017600
אבטליון;21;;1275;;2017600
אבטליון;22;;1275;;2017600
אבטליון;3A;;1275;;2017600
אבטליון;3B;;1275;;2017600
אבטליון;4;;1275;;2017600
אבטליון;5;;1275;;2017600
אבטליון;52;;1275;;2017600
אבטליון;54;;1275;;2017600
אבטליון;AH6001;;1275;;2017600
אבטליון;AH6002;;1275;;2017600
אבטליון;AH6010;;1275;;2017600
אבטליון;AH6011;;1275;;2017600
אבטליון;AH6012;;1275;;2017600
אבטליון;AH6013;;1275;;2017600
אבטליון;AH6014;;1275;;2017600
אבטליון;AH6030;;1275;;2017600
אבטליון;AH6031;;1275;;2017600
אביאל;10/782;;679;;3783500
אביאל;103;;679;;3783500
אביאל;14;;679;;3783500
אביאל;150;;679;;3783500
אביאל;157;;679;;3783500
אביאל;158;;679;;3783500
אביאל;159;;679;;3783500
אביאל;16;;679;;3783500
אביאל;17;;679;;3783500
אביאל;19A;;679;;3783500
אביאל;206;;679;;3783500
אביאל;21;;679;;3783500
אביאל;23;;679;;3783500
אביאל;24;;679;;3783500
אביאל;25;;679;;3783500
אביאל;30;;679;;3783500
אביאל;31;;679;;3783500
אביאל;37/218;;679;;3783500
אביאל;40;;679;;3783500
אביאל;43;;679;;3783500
אביאל;56;;679;;3783500
אביאל;63;;679;;3783500
אביאל;66;;679;;3783500
אביאל;68;;679;;3783500
אביאל;74;;679;;3783500
אביאל;75;;679;;3783500
אביאל;8;;679;;3783500
אביאל;82;;679;;3783500
אביאל;83;;679;;3783500
אביאל;84;;679;;3783500
אביאל;85;;679;;3783500
אביאל;89;;679;;3783500
אביאל;91;;679;;3783500
אביאל;93;;679;;3783500
אביאל;977 ה;;679;;3783500
אביאל;AH12;;679;;3783500
אביאל;AH13;;679;;3783500
אביאל;AH15;;679;;3783500
אביאל;AH2;;679;;3783500
אביאל;AH3;;679;;3783500
אביאל;AH4;;679;;3783500
אביאל;AH6;;679;;3783500
אביאל;AH7;;679;;3783500
אביאל;AH8;;679;;3783500
אביאל;אביאל;1;679;9000;3783500
אביאל;אביאל;100;679;9000;3783500
אביאל;אביאל;15;679;9000;3783500
אביאל;אביאל;16;679;9000;3783500
אביאל;אביאל;18;679;9000;3783500
אביאל;אביאל;19;679;9000;3783500
אביאל;אביאל;1ב;679;9000;3783500
אביאל;אביאל;2;679;9000;3783500
אביאל;אביאל;20;679;9000;3783500
אביאל;אביאל;22;679;9000;3783500
אביאל;אביאל;23;679;9000;3783500
אביאל;אביאל;24;679;9000;3783500
אביאל;אביאל;27;679;9000;3783500
אביאל;אביאל;27א;679;9000;3783500
אביאל;אביאל;28;679;9000;3783500
אביאל;אביאל;30;679;9000;3783500
אביאל;אביאל;301;679;9000;3783500
אביאל;אביאל;305;679;9000;3783500
אביאל;אביאל;309;679;9000;3783500
אביאל;אביאל;310;679;9000;3783500
אביאל;אביאל;311;679;9000;3783500
אביאל;אביאל;312;679;9000;3783500
אביאל;אביאל;314;679;9000;3783500
אביאל;אביאל;315;679;9000;3783500
אביאל;אביאל;316;679;9000;3783500
אביאל;אביאל;317;679;9000;3783500
אביאל;אביאל;318;679;9000;3783500
אביאל;אביאל;32;679;9000;3783500
אביאל;אביאל;320;679;9000;3783500
אביאל;אביאל;321;679;9000;3783500
אביאל;אביאל;323;679;9000;3783500
אביאל;אביאל;324;679;9000;3783500
אביאל;אביאל;325;679;9000;3783500
אביאל;אביאל;326;679;9000;3783500
אביאל;אביאל;32א;679;9000;3783500
אביאל;אביאל;33;679;9000;3783500
אביאל;אביאל;333;679;9000;3783500
אביאל;אביאל;34;679;9000;3783500
אביאל;אביאל;342;679;9000;3783500
אביאל;אביאל;343;679;9000;3783500
אביאל;אביאל;35;679;9000;3783500
אביאל;אביאל;352;679;9000;3783500
אביאל;אביאל;353;679;9000;3783500
אביאל;אביאל;354;679;9000;3783500
אביאל;אביאל;356;679;9000;3783500
אביאל;אביאל;357;679;9000;3783500
אביאל;אביאל;358;679;9000;3783500
אביאל;אביאל;36;679;9000;3783500
אביאל;אביאל;360;679;9000;3783500
אביאל;אביאל;361;679;9000;3783500
אביאל;אביאל;362;679;9000;3783500
אביאל;אביאל;364;679;9000;3783500
אביאל;אביאל;365;679;9000;3783500
אביאל;אביאל;366;679;9000;3783500
אביאל;אביאל;367;679;9000;3783500
אביאל;אביאל;368;679;9000;3783500
אביאל;אביאל;369;679;9000;3783500
אביאל;אביאל;36א;679;9000;3783500
אביאל;אביאל;37;679;9000;3783500
אביאל;אביאל;370;679;9000;3783500
אביאל;אביאל;372;679;9000;3783500
אביאל;אביאל;373;679;9000;3783500
אביאל;אביאל;374;679;9000;3783500
אביאל;אביאל;375;679;9000;3783500
אביאל;אביאל;377;679;9000;3783500
אביאל;אביאל;378;679;9000;3783500
אביאל;אביאל;379;679;9000;3783500
אביאל;אביאל;37א;679;9000;3783500
אביאל;אביאל;38;679;9000;3783500
אביאל;אביאל;38ב;679;9000;3783500
אביאל;אביאל;39;679;9000;3783500
אביאל;אביאל;4;679;9000;3783500
אביאל;אביאל;40;679;9000;3783500
אביאל;אביאל;41;679;9000;3783500
אביאל;אביאל;43;679;9000;3783500
אביאל;אביאל;44;679;9000;3783500
אביאל;אביאל;45;679;9000;3783500
אביאל;אביאל;47;679;9000;3783500
אביאל;אביאל;47א;679;9000;3783500
אביאל;אביאל;48;679;9000;3783500
אביאל;אביאל;49;679;9000;3783500
אביאל;אביאל;5;679;9000;3783500
אביאל;אביאל;50;679;9000;3783500
אביאל;אביאל;51;679;9000;3783500
אביאל;אביאל;52;679;9000;3783500
אביאל;אביאל;54;679;9000;3783500
אביאל;אביאל;55;679;9000;3783500
אביאל;אביאל;56;679;9000;3783500
אביאל;אביאל;58;679;9000;3783500
אביאל;אביאל;59;679;9000;3783500
אביאל;אביאל;60;679;9000;3783500
אביאל;אביאל;61;679;9000;3783500
אביאל;אביאל;62;679;9000;3783500
אביאל;אביאל;62א;679;9000;3783500
אביאל;אביאל;63;679;9000;3783500
אביאל;אביאל;64;679;9000;3783500
אביאל;אביאל;65;679;9000;3783500
אביאל;אביאל;66;679;9000;3783500
אביאל;אביאל;67;679;9000;3783500
אביאל;אביאל;69;679;9000;3783500
אביאל;אביאל;7;679;9000;3783500
אביאל;אביאל;70;679;9000;3783500
אביאל;אביאל;70א;679;9000;3783500
אביאל;אביאל;71;679;9000;3783500
אביאל;אביאל;72;679;9000;3783500
אביאל;אביאל;74;679;9000;3783500
אביאל;אביאל;75;679;9000;3783500
אביאל;אביאל;76;679;9000;3783500
אביאל;אביאל;76א;679;9000;3783500
אביאל;אביאל;77;679;9000;3783500
אביאל;אביאל;78;679;9000;3783500
אביאל;אביאל;79;679;9000;3783500
אביאל;אביאל;81;679;9000;3783500
אביאל;אביאל;83;679;9000;3783500
אביאל;אביאל;84;679;9000;3783500
אביאל;אביאל;91;679;9000;3783500
אביאל;אביאל;98;679;9000;3783500
אביאל;אביאל-1;;679;;3783500
אביאל;ה287/41;;679;;3783500
אביאל;ה287/63;;679;;3783500
אביאל;ה87/04;;679;;3783500
אביאל;ה87/05;;679;;3783500
אביאל;ה87/16;;679;;3783500
אביאל;ה87/33;;679;;3783500
אביאל;ה87/43;;679;;3783500
אביאל;ה87/53;;679;;3783500
אביאל;ה87/93;;679;;3783500
אביאל;כביש 654/6533 עמוד 782ה;;679;;3783500
אביאל;מונה של שער כניסה 33/782ה;;679;;3783500
אביאל;עמוד 41;;679;;3783500
אביאל;עמוד 80;;679;;3783500
אביאל;עמוד 87;;679;;3783500
אביאל;עמוד א.ח 3300;;679;;3783500
אביבים;1;;1115;;1385000
אביבים;100;;1115;;1385000
אביבים;105;;1115;;1385000
אביבים;107;;1115;;1385000
אביבים;110;;1115;;1385000
אביבים;111;;1115;;1385000
אביבים;111B;;1115;;1385000
אביבים;113;;1115;;1385000
אביבים;113A;;1115;;1385000
אביבים;116;;1115;;1385000
אביבים;1272/398XT;;1115;;1385000
אביבים;1274/398T;;1115;;6037529
אביבים;1423/398T;;1115;;1385000
אביבים;17;;1115;;1385000
אביבים;2*6291*XP;;1115;;1385000
אביבים;30;;1115;;1385000
אביבים;31;;1115;;1385000
אביבים;441/398T;;1115;;1385000
אביבים;759;;1115;;1385000
אביבים;82;;1115;;1385000
אביבים;אביבים;1;1115;9000;1385000
אביבים;אביבים;10;1115;9000;1385000
אביבים;אביבים;100;1115;9000;1385000
אביבים;אביבים;103;1115;9000;1385000
אביבים;אביבים;104;1115;9000;1385000
אביבים;אביבים;105;1115;9000;1385000
אביבים;אביבים;106;1115;9000;1385000
אביבים;אביבים;11;1115;9000;1385000
אביבים;אביבים;115;1115;9000;1385000
אביבים;אביבים;12;1115;9000;1385000
אביבים;אביבים;12ב;1115;9000;1385000
אביבים;אביבים;13;1115;9000;1385000
אביבים;אביבים;136;1115;9000;1385000
אביבים;אביבים;137;1115;9000;1385000
אביבים;אביבים;138;1115;9000;1385000
אביבים;אביבים;139;1115;9000;1385000
אביבים;אביבים;14;1115;9000;1385000
אביבים;אביבים;141;1115;9000;1385000
אביבים;אביבים;15;1115;9000;1385000
אביבים;אביבים;17;1115;9000;1385000
אביבים;אביבים;18;1115;9000;1385000
אביבים;אביבים;19;1115;9000;1385000
אביבים;אביבים;2;1115;9000;1385000
אביבים;אביבים;20;1115;9000;1385000
אביבים;אביבים;21;1115;9000;1385000
אביבים;אביבים;219;1115;9000;1385000
אביבים;אביבים;22;1115;9000;1385000
אביבים;אביבים;227;1115;9000;1385000
אביבים;אביבים;230;1115;9000;1385000
אביבים;אביבים;24;1115;9000;1385000
אביבים;אביבים;247;1115;9000;1385000
אביבים;אביבים;248;1115;9000;1385000
אביבים;אביבים;25;1115;9000;1385000
אביבים;אביבים;26;1115;9000;1385000
אביבים;אביבים;27;1115;9000;1385000
אביבים;אביבים;28;1115;9000;1385000
אביבים;אביבים;29;1115;9000;1385000
אביבים;אביבים;3;1115;9000;1385000
אביבים;אביבים;30;1115;9000;1385000
אביבים;אביבים;31;1115;9000;1385000
אביבים;אביבים;32;1115;9000;1385000
אביבים;אביבים;33;1115;9000;1385000
אביבים;אביבים;35;1115;9000;1385000
אביבים;אביבים;36;1115;9000;1385000
אביבים;אביבים;37;1115;9000;1385000
אביבים;אביבים;38;1115;9000;1385000
אביבים;אביבים;39;1115;9000;1385000
אביבים;אביבים;4;1115;9000;1385000
אביבים;אביבים;40;1115;9000;1385000
אביבים;אביבים;41;1115;9000;1385000
אביבים;אביבים;42;1115;9000;1385000
אביבים;אביבים;43;1115;9000;1385000
אביבים;אביבים;45;1115;9000;1385000
אביבים;אביבים;48;1115;9000;1385000
אביבים;אביבים;5;1115;9000;1385000
אביבים;אביבים;50;1115;9000;1385000
אביבים;אביבים;51;1115;9000;1385000
אביבים;אביבים;54;1115;9000;1385000
אביבים;אביבים;55;1115;9000;1385000
אביבים;אביבים;56;1115;9000;1385000
אביבים;אביבים;57;1115;9000;1385000
אביבים;אביבים;58;1115;9000;1385000
אביבים;אביבים;59;1115;9000;1385000
אביבים;אביבים;6;1115;9000;1385000
אביבים;אביבים;60;1115;9000;1385000
אביבים;אביבים;61;1115;9000;1385000
אביבים;אביבים;62;1115;9000;1385000
אביבים;אביבים;64;1115;9000;1385000
אביבים;אביבים;66;1115;9000;1385000
אביבים;אביבים;67;1115;9000;1385000
אביבים;אביבים;68;1115;9000;1385000
אביבים;אביבים;69;1115;9000;1385000
אביבים;אביבים;7;1115;9000;1385000
אביבים;אביבים;70;1115;9000;1385000
אביבים;אביבים;71;1115;9000;1385000
אביבים;אביבים;72;1115;9000;1385000
אביבים;אביבים;73;1115;9000;1385000
אביבים;אביבים;74;1115;9000;1385000
אביבים;אביבים;75;1115;9000;1385000
אביבים;אביבים;77;1115;9000;1385000
אביבים;אביבים;78;1115;9000;1385000
אביבים;אביבים;79;1115;9000;1385000
אביבים;אביבים;8;1115;9000;1385000
אביבים;אביבים;80;1115;9000;1385000
אביבים;אביבים;81;1115;9000;1385000
אביבים;אביבים;82;1115;9000;1385000
אביבים;אביבים;84;1115;9000;1385000
אביבים;אביבים;85;1115;9000;1385000
אביבים;אביבים;86;1115;9000;1385000
אביבים;אביבים;87;1115;9000;1385000
אביבים;אביבים;88;1115;9000;1385000
אביבים;אביבים;89;1115;9000;1385000
אביבים;אביבים;9;1115;9000;1385000
אביבים;אביבים;90;1115;9000;1385000
אביבים;אביבים;91;1115;9000;1385000
אביבים;אביבים 104;;1115;;1385000
אביבים;אביבים 1273/398XT;;1115;;1385000
אביבים;אביבים 1275/398T;;1115;;1385000
אביבים;אביבים 12B;;1115;;1385000
אביבים;אביבים 19;;1115;;1385000
אביבים;אביבים 20;;1115;;1385000
אביבים;אביבים 31;;1115;;1385000
אביבים;אביבים 46;;1115;;1385000
אביבים;אביבים 49;;1115;;1385000
אביבים;אביבים 8;;1115;;1385000
אביבים;חע 442/2;;1115;;1385000
אביבים;חע 742;;1115;;1385000
אביבים;חע 932/4;;1115;;1385000
אביבים;חע2/228;;1115;;6107422
אביבים;חע822/5;;1115;;1385000
אביבים;חעX442/5;;1115;;1385000
אביבים;עמוד 1420/398C;;1115;;1385000
אביבים;עמוד 23;;1115;;1385000
אביבים;עמוד 72;;1115;;1385000
אביבים;עמוד 88;;1115;;1385000
אביבים;תע822/3;;1115;;1385000
אביגדור;1;;819;;8380000
אביגדור;10/369;;819;;8380000
אביגדור;10/374XR;;819;;8380000
אביגדור;15;;819;;8380000
אביגדור;18;;819;;8380000
אביגדור;2;;819;;8380000
אביגדור;20;;819;;8380000
אביגדור;21;;819;;8380000
אביגדור;25;;819;;8380000
אביגדור;26;;819;;8380000
אביגדור;27;;819;;8380000
אביגדור;28;;819;;8380000
אביגדור;29;;819;;8380000
אביגדור;30;;819;;8380000
אביגדור;30/369;;819;;8380000
אביגדור;32;;819;;8380000
אביגדור;33;;819;;8380000
אביגדור;35;;819;;8380000
אביגדור;36;;819;;8380000
אביגדור;369;;819;;8380000
אביגדור;37;;819;;8380000
אביגדור;40;;819;;8380000
אביגדור;42;;819;;8380000
אביגדור;43;;819;;8380000
אביגדור;46;;819;;8380000
אביגדור;47;;819;;8380000
אביגדור;50;;819;;8380000
אביגדור;52;;819;;8380000
אביגדור;56;;819;;8380000
אביגדור;57;;819;;8380000
